Source,Target,Type
knowledge:成都市柒便利商贸有限公司,knowledge:副食店,合作
knowledge:成都市柒便利商贸有限公司,knowledge:小超市,合作
knowledge:副食店,knowledge:SendbooK送书,品牌统一
knowledge:小超市,knowledge:SendbooK送书,品牌统一
knowledge:成都市柒便利商贸有限公司,knowledge:线上经营管理,帮助
knowledge:线上经营管理,knowledge:副食店,面向
knowledge:线上经营管理,knowledge:小超市,面向
knowledge:美团外卖,knowledge:副食店,上线
knowledge:饿了么外卖,knowledge:副食店,上线
knowledge:京东到家外卖,knowledge:副食店,上线
knowledge:美团外卖,knowledge:小超市,上线
knowledge:饿了么外卖,knowledge:小超市,上线
knowledge:京东到家外卖,knowledge:小超市,上线
knowledge:logo,knowledge:与房子和金融有关的图案,设计
knowledge:房地产中介商标,knowledge:注册商标,面向
knowledge:角标,knowledge:获奖单位,面向
knowledge:角标,knowledge:产品名字,显示
knowledge:ANTOP奖项,knowledge:角标,设计
knowledge:分析测试领域,knowledge:ANTOP奖项,表彰
knowledge:奖项logo,knowledge:设计效果,作为基础
knowledge:APP界面设计,knowledge:封面图,设计
knowledge:封面图,knowledge:1536像素,尺寸
knowledge:封面图,knowledge:2048像素,尺寸
knowledge:封面图,knowledge:原创,要求
knowledge:封面图,knowledge:不能抄袭别家的,要求
knowledge:封面图,knowledge:设计不能侵权,要求
knowledge:商标名,knowledge:出国留学咨询,面向
knowledge:商标名,knowledge:雅思托福培训,面向
knowledge:商标名,knowledge:注册,设计
knowledge:商标名,knowledge:成功获得赏金,设计
knowledge:Banner设计,knowledge:首页banner,设计
knowledge:Banner设计,knowledge:侧页banner,设计
knowledge:Banner设计,knowledge:手机浏览器版本,设计
knowledge:Banner设计,knowledge:微信展示墙,设计
knowledge:首页banner,knowledge:760px ✖︎ 120px,物理约束
knowledge:首页banner,knowledge:Maximum File size:400KB,物理约束
knowledge:侧页banner,knowledge:300px ✖︎ 260px,物理约束
knowledge:侧页banner,knowledge:250kb内,物理约束
knowledge:手机浏览器版本,knowledge:600px ✖︎ 520px,物理约束
knowledge:手机浏览器版本,knowledge:250kb内,物理约束
knowledge:Banner设计,knowledge:外国人,面向
knowledge:Banner设计,knowledge:外国客户,面向
knowledge:Banner设计,knowledge:JPG格式,需提交
knowledge:Banner设计,knowledge:源文件,需提交
knowledge:Banner设计,knowledge:外国人喜欢的风格,面向
knowledge:网页平面设计,knowledge:符合外国人的审美观,设计风格
knowledge:网页平面设计,knowledge:外国人,面向
knowledge:网页平面设计,knowledge:外资企业,面向
knowledge:符合外国人的审美观,knowledge:不夸张但有美感的比例,设计要求
knowledge:污话不说网站首页,knowledge:大气、简洁、内容饱满,设计风格
knowledge:污话不说网站首页,knowledge:色彩搭配合理,设计要求
knowledge:污话不说网站首页,knowledge:视觉冲击力,设计要求
knowledge:污话不说网站首页,knowledge:醒目易浏览,设计要求
knowledge:污话不说网站首页,knowledge:突出污话不说主题,设计要求
knowledge:污话不说网站首页,knowledge:体现特色,设计要求
knowledge:前端设计,knowledge:HTML文件,能提供
knowledge:设计者,knowledge:原创,设计要求
knowledge:设计者,knowledge:若侵犯著作权承担法律责任,约束
knowledge:淘宝店铺首页效果图,knowledge:游戏风格,设计
knowledge:淘宝店铺首页效果图,knowledge:1920像素宽度,面向
knowledge:微信公众号页面设计,knowledge:简洁大气,设计
knowledge:微信公众号页面设计,knowledge:顶部banner位置,约束
knowledge:H5页面,knowledge:设计图,需求
knowledge:H5页面,knowledge:完成的H5页面,交付
knowledge:相亲app图标,knowledge:相亲,设计
knowledge:相亲app图标,knowledge:极速脱单,面向
knowledge:相亲app图标,knowledge:高效,面向
knowledge:相亲app图标,knowledge:多人一对一,面向
knowledge:相亲app图标,knowledge:主题化,面向
knowledge:漂亮的钻戒,knowledge:结婚,代表寓意
knowledge:秒表时间流逝,knowledge:高效,代表寓意
knowledge:卡通公狗和母狗,knowledge:快乐,代表寓意
knowledge:相亲app图标,knowledge:年轻人,面向
knowledge:相亲app图标,knowledge:参考设计方案,设计基于
knowledge:外卖微信小程序,knowledge:高档快餐,面向
knowledge:微信小程序,knowledge:产品图片,需要
knowledge:主页图片大小,knowledge:外卖微信小程序,设计约束
knowledge:网站banner设计,knowledge:网站UI设计,设计
knowledge:网站banner设计,knowledge:智能定制应用,通过
knowledge:网站banner设计,knowledge:智能开发应用,通过
knowledge:网站banner设计,knowledge:蓝色,色调
knowledge:网站banner设计,knowledge:蓝白色,主色调
knowledge:网站banner设计,knowledge:简单大方,风格
knowledge:网站banner设计,knowledge:www.wanwulian.com,面向
knowledge:网站banner设计,knowledge:2000x360,物理约束
knowledge:牧牛童,knowledge:LOGO设计,面向
knowledge:LOGO设计,knowledge:大气,设计风格
knowledge:LOGO设计,knowledge:简洁,设计风格
knowledge:LOGO设计,knowledge:明快,设计风格
knowledge:LOGO设计,knowledge:新意,设计风格
knowledge:LOGO设计,knowledge:醒目,设计风格
knowledge:LOGO设计,knowledge:易识别,设计功能
knowledge:LOGO设计,knowledge:装饰品牌元素,设计功能
knowledge:LOGO设计,knowledge:特色,体现
knowledge:LOGO设计,knowledge:原创,要求
knowledge:LOGO设计,knowledge:知识产权,相关
knowledge:知识产权,knowledge:著作权,包含
knowledge:知识产权,knowledge:使用权,包含
knowledge:知识产权,knowledge:发布权,包含
knowledge:网站海报banner,knowledge:私人订制,设计
knowledge:网站海报banner,knowledge:品牌定制,设计
knowledge:网站海报banner,knowledge:注册免费设计,设计
knowledge:网站海报banner,knowledge:升学宴,设计
knowledge:画面冲击力,knowledge:网站海报banner,设计要求
knowledge:时尚感,knowledge:网站海报banner,设计要求
knowledge:主题内容,knowledge:网站海报banner,体现
knowledge:网站海报banner,knowledge:4a395a5a2e636f6d网站色调,约束
knowledge:网站UI设计,knowledge:首页设计,设计
knowledge:首页设计,knowledge:色调一致,设计
knowledge:首页设计,knowledge:红色一致,满足
knowledge:公司网站页面,knowledge:美化,设计
knowledge:公司网站页面,knowledge:布局不要改变,面向
knowledge:美化,knowledge:提交美化后的图片,要求
