Source,Target,Type
knowledge:酒店,knowledge:房价,设计
knowledge:房价,knowledge:全国所有城市,面向
knowledge:房价,knowledge:某一个指定的日期,约束
knowledge:房价,knowledge:某个指定酒店品牌,约束
knowledge:用户,knowledge:携程网酒店数据,采集
knowledge:携程网酒店数据,knowledge:数据采集,面向
knowledge:携程网酒店数据,knowledge:连锁酒店,包括
knowledge:携程网酒店数据,knowledge:高端酒店,包括
knowledge:公司名字,knowledge:大气,设计风格
knowledge:公司名字,knowledge:有内涵,设计风格
knowledge:学历提升,knowledge:公司名字,面向
knowledge:研究生培训,knowledge:公司名字,面向
knowledge:公司名字,knowledge:2个字或者3个字,设计要求
knowledge:商标名,knowledge:新颖,设计
knowledge:商标名,knowledge:有记忆点,设计
knowledge:商标名,knowledge:动物名,面向
knowledge:商标名,knowledge:水果名,面向
knowledge:商标名,knowledge:客户,面向
knowledge:公司名字,knowledge:智能公司,面向
knowledge:智能过滤系统,knowledge:智能公司,设计
knowledge:智能清洗系统,knowledge:智能公司,设计
knowledge:智能领域项目和业务,knowledge:智能公司,面向
knowledge:公司名字,knowledge:朗朗上口,设计
knowledge:公司名字,knowledge:便于记忆,设计
knowledge:公司名字,knowledge:正面积极向上,设计
knowledge:公司名字,knowledge:公司精神风貌,体现
knowledge:智能公司,knowledge:智能,寓意
knowledge:智能公司,knowledge:信息化,寓意
knowledge:智能公司,knowledge:环保,寓意
knowledge:智能公司,knowledge:制造业,寓意
knowledge:智能公司,knowledge:工业4.0,寓意
knowledge:智能公司,knowledge:未来,寓意
knowledge:智能公司,knowledge:科技,寓意
knowledge:公司名称,knowledge:体现主营耳机业务,设计
knowledge:公司名称,knowledge:耳机数码外设公司,面向
knowledge:公司名称,knowledge:可注册公司,约束
knowledge:公司名称,knowledge:可注册商标,约束
knowledge:商标名字,knowledge:花茶,设计
knowledge:商标名字,knowledge:保健,设计
knowledge:商标名字,knowledge:养生,设计
knowledge:商标名字,knowledge:丰胸,设计
knowledge:商标名字,knowledge:堂字,包含
knowledge:unity动画,knowledge:制作,设计
knowledge:unity动画,knowledge:Unity,使用工具
knowledge:unity动画,knowledge:版权登记,需要满足
knowledge:样例要求,knowledge:大屏看板的背景,设计
knowledge:样例要求,knowledge:标题框,设计
knowledge:样例要求,knowledge:透明矩形区域框,设计
knowledge:大屏看板的背景,knowledge:替换目标,替换
knowledge:标题框,knowledge:替换目标,替换
knowledge:透明矩形区域框,knowledge:替换目标,替换
knowledge:3套方案,knowledge:大屏看板的背景,提供
knowledge:LOGO,knowledge:品牌标识突出,设计
knowledge:LOGO,knowledge:富荐会成员,面向
knowledge:LOGO,knowledge:红色加灰色为设计调性,设计
knowledge:LOGO,knowledge:创意设计,受限于
knowledge:LOGO,knowledge:简洁明快,受限于
knowledge:LOGO,knowledge:色彩协调,受限于
knowledge:APP发现板块,knowledge:搜索栏,设计
knowledge:APP发现板块,knowledge:文字内容,设计
knowledge:APP发现板块,knowledge:玩法规则,设计
knowledge:APP发现板块,knowledge:衣库,设计
knowledge:APP发现板块,knowledge:分类,设计
knowledge:APP发现板块,knowledge:发布人,设计
knowledge:APP发现板块,knowledge:发布信息描述栏,设计
knowledge:APP发现板块,knowledge:产品图片,设计
knowledge:APP发现板块,knowledge:出售产品图片及价格,设计
knowledge:APP发现板块,knowledge:标签,设计
knowledge:APP发现板块,knowledge:点赞、评论,设计
knowledge:APP发现板块,knowledge:购买点击栏,设计
knowledge:产品图片,knowledge:竖板图片,约束
knowledge:app活动专题页,knowledge:静态图片设计,设计
knowledge:静态图片设计,knowledge:年轻人,面向
knowledge:app活动专题页,knowledge:1920x1080像素,物理要求
knowledge:淘客系统,knowledge:任务信息,设计
knowledge:任务系统,knowledge:任务信息,设计
knowledge:任务信息,knowledge:任务信息状态分类,面向
knowledge:淘客系统,knowledge:威客,面向
knowledge:任务系统,knowledge:威客,面向
knowledge:企业官网,knowledge:现有模板设计,设计
knowledge:现有模板设计,knowledge:改版成这种风格,面向
knowledge:企业官网,knowledge:家园秘书官网,面向
knowledge:汽车网站,knowledge:投诉文章,分配
knowledge:投诉文章,knowledge:后台厂商账号,分发
knowledge:二次开发,knowledge:汽车网站,设计
knowledge:适当调试,knowledge:二次开发,需要
knowledge:niushop企业版,knowledge:类似京东白条,设计
knowledge:niushop企业版,knowledge:供应商借款,设计
knowledge:niushop企业版,knowledge:利息还款,设计
knowledge:APP前端开发,knowledge:商城带直播项目,设计
knowledge:APP前端开发,knowledge:CRM项目,设计
knowledge:APP前端开发,knowledge:3年以上RN技术经验,约束
knowledge:APP前端开发,knowledge:Hooks方式,约束
