Source,Target,Type,EdgeType
任务编号：386134,knowledge:公司名称设计,关联,订单-知识
任务编号：386134,knowledge:商贸公司,关联,订单-知识
任务编号：386134,knowledge:消费者,关联,订单-知识
任务编号：386134,knowledge:外国人,关联,订单-知识
任务编号：386134,knowledge:富有时代感,关联,订单-知识
任务编号：386134,knowledge:简短明快,关联,订单-知识
任务编号：386134,knowledge:易于记忆,关联,订单-知识
任务编号：386134,knowledge:不与其他公司名称混淆,关联,订单-知识
任务编号：386134,knowledge:音,关联,订单-知识
任务编号：386134,knowledge:形,关联,订单-知识
任务编号：386134,knowledge:意的完美结合,关联,订单-知识
任务编号：363664,knowledge:投资公司名称,关联,订单-知识
任务编号：363664,knowledge:大气,关联,订单-知识
任务编号：363664,knowledge:喜气,关联,订单-知识
任务编号：363664,knowledge:核名通过,关联,订单-知识
任务编号：363664,knowledge:北京注册,关联,订单-知识
任务编号：388152,knowledge:加盟合同,关联,订单-知识
任务编号：388152,knowledge:法律审核,关联,订单-知识
任务编号：388152,knowledge:商务合同,关联,订单-知识
任务编号：397970,knowledge:公司官方网站首页,关联,订单-知识
任务编号：397970,knowledge:仅设计网站首页,关联,订单-知识
任务编号：397970,knowledge:按结构草图设计,关联,订单-知识
任务编号：397970,knowledge:自由设计,关联,订单-知识
任务编号：397970,knowledge:公司LOGO,关联,订单-知识
任务编号：397970,knowledge:OAO概念LOGO,关联,订单-知识
任务编号：397970,knowledge:OAO的含义及公司业务,关联,订单-知识
任务编号：397970,knowledge:草图,关联,订单-知识
任务编号：393989,knowledge:网站BANNER,关联,订单-知识
任务编号：393989,knowledge:国际商务网站,关联,订单-知识
任务编号：393989,knowledge:国际用户,关联,订单-知识
任务编号：388106,knowledge:网站UI设计,关联,订单-知识
任务编号：388106,knowledge:首页改版设计,关联,订单-知识
任务编号：388106,knowledge:QQ,关联,订单-知识
任务编号：388106,knowledge:微信,关联,订单-知识
任务编号：385531,knowledge:网址导航的网站页面效果图,关联,订单-知识
任务编号：385531,knowledge:页面简洁,关联,订单-知识
任务编号：385531,knowledge:风格清新,关联,订单-知识
任务编号：385531,knowledge:扁平化设计,关联,订单-知识
任务编号：385531,knowledge:短一点网站,关联,订单-知识
任务编号：385531,knowledge:设计,关联,订单-知识
任务编号：385531,knowledge:无需提供PSD源文件,关联,订单-知识
任务编号：385207,knowledge:页面重新设计,关联,订单-知识
任务编号：385207,knowledge:主题重新设计,关联,订单-知识
任务编号：385207,knowledge:简约,关联,订单-知识
任务编号：385207,knowledge:浅蓝色,关联,订单-知识
任务编号：385207,knowledge:手机端用户,关联,订单-知识
任务编号：385207,knowledge:CSS,关联,订单-知识
任务编号：385207,knowledge:不加js,关联,订单-知识
任务编号：385207,knowledge:CSS写在行内,关联,订单-知识
任务编号：384123,knowledge:APP界面设计,关联,订单-知识
任务编号：384123,knowledge:翔图app,关联,订单-知识
任务编号：384123,knowledge:综合服务平台,关联,订单-知识
任务编号：384123,knowledge:主页设计,关联,订单-知识
任务编号：384123,knowledge:分页设计,关联,订单-知识
任务编号：384123,knowledge:书香气息,关联,订单-知识
任务编号：384123,knowledge:科技感,关联,订单-知识
任务编号：384123,knowledge:色调协调,关联,订单-知识
任务编号：384123,knowledge:翔图app用户,关联,订单-知识
任务编号：384123,knowledge:翔图馆藏查询框,关联,订单-知识
任务编号：383657,knowledge:触摸屏软件,关联,订单-知识
任务编号：383657,knowledge:UI界面,关联,订单-知识
任务编号：383657,knowledge:LOGO区,关联,订单-知识
任务编号：383657,knowledge:图片滚动展示区,关联,订单-知识
任务编号：383657,knowledge:图片选单区,关联,订单-知识
任务编号：383657,knowledge:功能选单区,关联,订单-知识
任务编号：383657,knowledge:JPG,关联,订单-知识
任务编号：383657,knowledge:潮流,关联,订单-知识
任务编号：383657,knowledge:美观,关联,订单-知识
任务编号：379654,knowledge:APP界面,关联,订单-知识
任务编号：379654,knowledge:页面设计,关联,订单-知识
任务编号：374970,knowledge:图片,关联,订单-知识
任务编号：374970,knowledge:原始模特图片,关联,订单-知识
任务编号：374970,knowledge:简单快捷,关联,订单-知识
任务编号：374970,knowledge:Photoshop,关联,订单-知识
任务编号：374970,knowledge:原始无字,关联,订单-知识
任务编号：362204,knowledge:网站首页,关联,订单-知识
任务编号：362204,knowledge:功能型网站,关联,订单-知识
任务编号：362204,knowledge:幼教企业,关联,订单-知识
任务编号：362204,knowledge:logo,关联,订单-知识
任务编号：362204,knowledge:宣传语,关联,订单-知识
任务编号：362204,knowledge:卡通形象,关联,订单-知识
任务编号：362204,knowledge:二维码,关联,订单-知识
任务编号：362204,knowledge:会员登录按钮,关联,订单-知识
任务编号：362204,knowledge:导航,关联,订单-知识
任务编号：362204,knowledge:首页,关联,订单-知识
任务编号：362204,knowledge:幼生小资讯,关联,订单-知识
任务编号：362204,knowledge:升学宝典,关联,订单-知识
任务编号：362204,knowledge:科学早教,关联,订单-知识
任务编号：362204,knowledge:产品体验,关联,订单-知识
任务编号：362204,knowledge:优粉会,关联,订单-知识
任务编号：362204,knowledge:品牌故事,关联,订单-知识
任务编号：362204,knowledge:商城,关联,订单-知识
任务编号：362204,knowledge:bannner,关联,订单-知识
任务编号：362204,knowledge:文章列表,关联,订单-知识
任务编号：362204,knowledge:调查问卷,关联,订单-知识
任务编号：362204,knowledge:视频,关联,订单-知识
任务编号：362204,knowledge:产品列表,关联,订单-知识
任务编号：362204,knowledge:底部导航,关联,订单-知识
任务编号：362204,knowledge:精致,关联,订单-知识
任务编号：362204,knowledge:视觉穿透力,关联,订单-知识
任务编号：357679,knowledge:网页,关联,订单-知识
任务编号：357679,knowledge:配色,关联,订单-知识
任务编号：357679,knowledge:配色优化,关联,订单-知识
任务编号：357679,knowledge:客户,关联,订单-知识
任务编号：357679,knowledge:框架,关联,订单-知识
任务编号：357674,knowledge:系统登录页面,关联,订单-知识
任务编号：357674,knowledge:系统名称,关联,订单-知识
任务编号：357674,knowledge:登录框,关联,订单-知识
任务编号：357674,knowledge:提示信息的显示方式,关联,订单-知识
任务编号：357674,knowledge:主体色调,关联,订单-知识
任务编号：347411,knowledge:标志,关联,订单-知识
任务编号：347411,knowledge:制作标志,关联,订单-知识
任务编号：347411,knowledge:白金色,关联,订单-知识
任务编号：347411,knowledge:力量感,关联,订单-知识
任务编号：347411,knowledge:AI,关联,订单-知识
任务编号：347411,knowledge:PS,关联,订单-知识
任务编号：343875,knowledge:物流网站,关联,订单-知识
任务编号：343875,knowledge:PC网站,关联,订单-知识
任务编号：343875,knowledge:微官网,关联,订单-知识
任务编号：343875,knowledge:公司介绍,关联,订单-知识
任务编号：343875,knowledge:新闻中心,关联,订单-知识
任务编号：343875,knowledge:服务项目,关联,订单-知识
任务编号：343875,knowledge:运输线路,关联,订单-知识
任务编号：343875,knowledge:形象展示,关联,订单-知识
任务编号：343875,knowledge:单号查询,关联,订单-知识
任务编号：343875,knowledge:我要发货,关联,订单-知识
任务编号：343875,knowledge:评价投诉,关联,订单-知识
任务编号：343875,knowledge:加盟我司,关联,订单-知识
