Source,Target,Type,EdgeType
任务编号：1052803,knowledge:影片电影,关联,订单-知识
任务编号：1052803,knowledge:电视剧,关联,订单-知识
任务编号：1052803,knowledge:海报,关联,订单-知识
任务编号：1052803,knowledge:剧照等图片,关联,订单-知识
任务编号：1045791,knowledge:图像识别,关联,订单-知识
任务编号：1045791,knowledge:图片矫正角度,关联,订单-知识
任务编号：1045791,knowledge:识别手工画框部分,关联,订单-知识
任务编号：1045791,knowledge:高拍仪,关联,订单-知识
任务编号：1045791,knowledge:详细流程图,关联,订单-知识
任务编号：1029121,knowledge:批量下载,关联,订单-知识
任务编号：1029121,knowledge:PDF格式文件,关联,订单-知识
任务编号：1029121,knowledge:百度文库文档,关联,订单-知识
任务编号：1029121,knowledge:不下载源文件,关联,订单-知识
任务编号：1029121,knowledge:百度文库预览文件生成PDF,关联,订单-知识
任务编号：1066347,knowledge:图像识别软件,关联,订单-知识
任务编号：1066347,knowledge:二期,关联,订单-知识
任务编号：1066347,knowledge:威客,关联,订单-知识
任务编号：1066346,knowledge:图像识别软件,关联,订单-知识
任务编号：1066346,knowledge:软件开发,关联,订单-知识
任务编号：1066346,knowledge:一期,关联,订单-知识
任务编号：1066288,knowledge:人体行为识别,关联,订单-知识
任务编号：1066288,knowledge:骨骼提取,关联,订单-知识
任务编号：1066288,knowledge:人体骨架分类识别,关联,订单-知识
任务编号：1066288,knowledge:杨先生,关联,订单-知识
任务编号：1066288,knowledge:华为Atlas,关联,订单-知识
任务编号：1066288,knowledge:一路视频,关联,订单-知识
任务编号：1061773,knowledge:产品长截图,关联,订单-知识
任务编号：1061773,knowledge:切片处理,关联,订单-知识
任务编号：1061773,knowledge:数据库存储,关联,订单-知识
任务编号：1061773,knowledge:方便查询,关联,订单-知识
任务编号：1050131,knowledge:AI智能纠错,关联,订单-知识
任务编号：1050131,knowledge:功能需求,关联,订单-知识
任务编号：1050131,knowledge:服务商,关联,订单-知识
任务编号：1050131,knowledge:OCR,关联,订单-知识
任务编号：1050131,knowledge:RPA,关联,订单-知识
任务编号：1050131,knowledge:AI,关联,订单-知识
任务编号：1050131,knowledge:源码,关联,订单-知识
任务编号：1050131,knowledge:完成时间,关联,订单-知识
任务编号：1038608,knowledge:百度人脸识别SDK,关联,订单-知识
任务编号：1038608,knowledge:人脸识别程序,关联,订单-知识
任务编号：1038608,knowledge:其他SDK,关联,订单-知识
任务编号：1038608,knowledge:后台运行,关联,订单-知识
任务编号：1038608,knowledge:无界面,关联,订单-知识
任务编号：1038608,knowledge:数据库,关联,订单-知识
任务编号：1059823,knowledge:装修装饰公司名称,关联,订单-知识
任务编号：1059823,knowledge:三个字或四个字,关联,订单-知识
任务编号：1051534,knowledge:餐饮调味类产品,关联,订单-知识
任务编号：1051534,knowledge:商标,关联,订单-知识
任务编号：1051534,knowledge:三个字到五个字,关联,订单-知识
任务编号：1051534,knowledge:商标注册能通过,关联,订单-知识
任务编号：1051534,knowledge:LOGO设计,关联,订单-知识
任务编号：1051534,knowledge:名字朗朗上口,关联,订单-知识
任务编号：1068269,knowledge:网店数据,关联,订单-知识
任务编号：1068269,knowledge:数据采集,关联,订单-知识
任务编号：1068269,knowledge:频繁换IP,关联,订单-知识
任务编号：1068269,knowledge:校验码是点字那种,关联,订单-知识
任务编号：1068204,knowledge:平台数据,关联,订单-知识
任务编号：1068204,knowledge:采集分析,关联,订单-知识
任务编号：1068204,knowledge:数据操作,关联,订单-知识
任务编号：1068204,knowledge:定向平台,关联,订单-知识
任务编号：1068204,knowledge:排序,关联,订单-知识
任务编号：1068204,knowledge:筛选,关联,订单-知识
任务编号：1068204,knowledge:计算优惠折扣率,关联,订单-知识
任务编号：1068132,knowledge:asp前台,关联,订单-知识
任务编号：1068132,knowledge:会员中心,关联,订单-知识
任务编号：1068132,knowledge:代理中心网站,关联,订单-知识
任务编号：1068132,knowledge:动态页面模板,关联,订单-知识
任务编号：1068132,knowledge:系统对接,关联,订单-知识
任务编号：1068132,knowledge:管理员后台系统,关联,订单-知识
任务编号：1068132,knowledge:功能开发,关联,订单-知识
任务编号：1068132,knowledge:云主机系统,关联,订单-知识
任务编号：1068132,knowledge:HTML静态页面,关联,订单-知识
任务编号：1068032,knowledge:Purgecss,关联,订单-知识
任务编号：1068032,knowledge:未使用的CSS,关联,订单-知识
任务编号：1068032,knowledge:单页面,关联,订单-知识
任务编号：1068032,knowledge:TailwindCSS框架,关联,订单-知识
任务编号：1068032,knowledge:教程,关联,订单-知识
任务编号：1068032,knowledge:图片,关联,订单-知识
任务编号：1068032,knowledge:文字,关联,订单-知识
任务编号：1068032,knowledge:微信指导,关联,订单-知识
任务编号：1068032,knowledge:html和css基础,关联,订单-知识
任务编号：1068032,knowledge:webpack基础,关联,订单-知识
任务编号：1067985,knowledge:网站二次开发,关联,订单-知识
任务编号：1067985,knowledge:更换播放器代码,关联,订单-知识
任务编号：1067985,knowledge:阿里云播放器,关联,订单-知识
任务编号：1067985,knowledge:FLASH播放器,关联,订单-知识
任务编号：1067891,knowledge:脚本,关联,订单-知识
任务编号：1067891,knowledge:数据库,关联,订单-知识
任务编号：1067891,knowledge:网页,关联,订单-知识
任务编号：1067891,knowledge:表单,关联,订单-知识
任务编号：1067891,knowledge:账号,关联,订单-知识
任务编号：1067873,knowledge:小程序,关联,订单-知识
任务编号：1067873,knowledge:流量主,关联,订单-知识
任务编号：1067873,knowledge:banner广告,关联,订单-知识
任务编号：1067873,knowledge:插屏广告,关联,订单-知识
任务编号：1067873,knowledge:视频广告,关联,订单-知识
任务编号：1067873,knowledge:激励广告,关联,订单-知识
任务编号：1067873,knowledge:首页,关联,订单-知识
任务编号：1067873,knowledge:个人中心页,关联,订单-知识
任务编号：1067873,knowledge:页面,关联,订单-知识
任务编号：1067873,knowledge:活动页,关联,订单-知识
任务编号：1067873,knowledge:朋友圈,关联,订单-知识
任务编号：1067873,knowledge:空白区域,关联,订单-知识
任务编号：1067873,knowledge:信息错误,关联,订单-知识
任务编号：1067761,knowledge:APP开发,关联,订单-知识
任务编号：1067761,knowledge:航空公司内部打卡,关联,订单-知识
任务编号：1067761,knowledge:任务分配,关联,订单-知识
任务编号：1067761,knowledge:双端不上架app,关联,订单-知识
任务编号：1067531,knowledge:安卓原生开发,关联,订单-知识
任务编号：1067531,knowledge:音视频项目,关联,订单-知识
任务编号：1067531,knowledge:时间充裕者,关联,订单-知识
任务编号：1067531,knowledge:个人安卓原生开发者,关联,订单-知识
任务编号：1067531,knowledge:白天上班的众包人员,关联,订单-知识
任务编号：1067531,knowledge:长期合作,关联,订单-知识
任务编号：1067516,knowledge:短视频平台,关联,订单-知识
任务编号：1067516,knowledge:高级wws协议软件,关联,订单-知识
任务编号：1067516,knowledge:易语言,关联,订单-知识
任务编号：1067516,knowledge:源代码修复,关联,订单-知识
任务编号：1067516,knowledge:数据库拉黑,关联,订单-知识
任务编号：1067516,knowledge:界面UI设计,关联,订单-知识
任务编号：1067457,knowledge:Thinkphp前后端,关联,订单-知识
任务编号：1067457,knowledge:交易所,关联,订单-知识
任务编号：1067457,knowledge:后台运营,关联,订单-知识
任务编号：1067457,knowledge:认购发行,关联,订单-知识
任务编号：1067457,knowledge:币种,关联,订单-知识
任务编号：1067457,knowledge:产品管理,关联,订单-知识
任务编号：1067457,knowledge:空气币记录,关联,订单-知识
任务编号：1067457,knowledge:用户,关联,订单-知识
任务编号：1067457,knowledge:时间,关联,订单-知识
任务编号：1067457,knowledge:钱包锁定状态,关联,订单-知识
任务编号：1067457,knowledge:交易状态,关联,订单-知识
任务编号：1067457,knowledge:数据库字段关联,关联,订单-知识
任务编号：1067457,knowledge:批量删除功能,关联,订单-知识
任务编号：1067328,knowledge:网站数据,关联,订单-知识
任务编号：1067328,knowledge:商品数据,关联,订单-知识
任务编号：1067328,knowledge:分析,关联,订单-知识
任务编号：1067328,knowledge:采集,关联,订单-知识
任务编号：1067230,knowledge:插件,关联,订单-知识
任务编号：1067230,knowledge:信息筛选,关联,订单-知识
任务编号：1067230,knowledge:自动收录,关联,订单-知识
任务编号：1067230,knowledge:微信群聊用户,关联,订单-知识
任务编号：1067230,knowledge:信息匹配,关联,订单-知识
任务编号：1067230,knowledge:人找车,关联,订单-知识
任务编号：1067230,knowledge:车找人,关联,订单-知识
任务编号：1067230,knowledge:货找车,关联,订单-知识
任务编号：1067230,knowledge:时间,关联,订单-知识
任务编号：1067230,knowledge:出发地,关联,订单-知识
任务编号：1067230,knowledge:目的地,关联,订单-知识
任务编号：1067230,knowledge:人数,关联,订单-知识
任务编号：1067230,knowledge:电话,关联,订单-知识
任务编号：1067104,knowledge:自动抢单脚本,关联,订单-知识
任务编号：1067104,knowledge:自动抢单,关联,订单-知识
任务编号：1067104,knowledge:苹果或安卓,关联,订单-知识
任务编号：1067104,knowledge:协议,关联,订单-知识
任务编号：1067104,knowledge:按键精灵,关联,订单-知识
任务编号：1067104,knowledge:打码时效,关联,订单-知识
任务编号：1067104,knowledge:抢单效果,关联,订单-知识
任务编号：1067104,knowledge:打码运行时间和脚本运行时间总费用,关联,订单-知识
任务编号：1067104,knowledge:免费维护六个月,关联,订单-知识
任务编号：1067104,knowledge:企业微信用户,关联,订单-知识
任务编号：1067104,knowledge:解冻资金,关联,订单-知识
任务编号：1066826,knowledge:汽车配件销售小程序,关联,订单-知识
任务编号：1066826,knowledge:产品展示,关联,订单-知识
任务编号：1066826,knowledge:线上下单,关联,订单-知识
任务编号：1066826,knowledge:发货,关联,订单-知识
任务编号：1066826,knowledge:刘先生,关联,订单-知识
任务编号：1066826,knowledge:湖北黄石,关联,订单-知识
任务编号：1066826,knowledge:武汉服务商,关联,订单-知识
任务编号：1066826,knowledge:案例,关联,订单-知识
任务编号：1066826,knowledge:报价预算,关联,订单-知识
任务编号：1066826,knowledge:几千,关联,订单-知识
任务编号：1066826,knowledge:时间,关联,订单-知识
任务编号：1066561,knowledge:企业官网,关联,订单-知识
任务编号：1066561,knowledge:业务范围介绍,关联,订单-知识
任务编号：1066561,knowledge:公司客户,关联,订单-知识
任务编号：1066561,knowledge:网页开发工具,关联,订单-知识
任务编号：1066541,knowledge:临时邮件APP,关联,订单-知识
任务编号：1066541,knowledge:iOS,关联,订单-知识
任务编号：1066541,knowledge:安卓,关联,订单-知识
任务编号：1066541,knowledge:原生应用,关联,订单-知识
任务编号：1066541,knowledge:上架对接支付,关联,订单-知识
任务编号：1066541,knowledge:简单的后台,关联,订单-知识
任务编号：1065991,knowledge:蓝牙产品测试小程序,关联,订单-知识
任务编号：1065991,knowledge:设备连接,关联,订单-知识
任务编号：1065991,knowledge:数据展示,关联,订单-知识
任务编号：1065991,knowledge:钱先生,关联,订单-知识
任务编号：1065991,knowledge:江苏苏州,关联,订单-知识
任务编号：1065940,knowledge:有声读书APP,关联,订单-知识
任务编号：1065940,knowledge:上传书籍,关联,订单-知识
任务编号：1065940,knowledge:上传音频,关联,订单-知识
任务编号：1065940,knowledge:同步播放音频,关联,订单-知识
任务编号：1065940,knowledge:web管理页面,关联,订单-知识
任务编号：1065940,knowledge:看书,关联,订单-知识
任务编号：1065940,knowledge:管理书籍,关联,订单-知识
任务编号：1065940,knowledge:管理音频,关联,订单-知识
任务编号：1065940,knowledge:用户充值功能,关联,订单-知识
任务编号：1065940,knowledge:安卓,关联,订单-知识
任务编号：1065940,knowledge:IOS,关联,订单-知识
任务编号：1065940,knowledge:web,关联,订单-知识
任务编号：1065894,knowledge:小程序,关联,订单-知识
任务编号：1065894,knowledge:套餐功能,关联,订单-知识
任务编号：1065894,knowledge:在线预约功能,关联,订单-知识
任务编号：1065894,knowledge:会员充值功能,关联,订单-知识
任务编号：1065894,knowledge:位置定位功能,关联,订单-知识
任务编号：1065894,knowledge:模版倾向,关联,订单-知识
任务编号：1065894,knowledge:近期完成,关联,订单-知识
任务编号：1065857,knowledge:扫描图片,关联,订单-知识
任务编号：1065857,knowledge:pdf文件,关联,订单-知识
任务编号：1065857,knowledge:固定格式,关联,订单-知识
任务编号：1065530,knowledge:婚恋交友公众号,关联,订单-知识
任务编号：1065530,knowledge:进公众号登记资料,关联,订单-知识
任务编号：1065530,knowledge:红娘匹配信息,关联,订单-知识
任务编号：1065530,knowledge:查看信息联系方式,关联,订单-知识
任务编号：1065530,knowledge:性价比高的技术,关联,订单-知识
任务编号：1065530,knowledge:不需要复杂的功能,关联,订单-知识
任务编号：1065530,knowledge:完成时间:沟通情况,关联,订单-知识
任务编号：1065530,knowledge:唐先生,关联,订单-知识
任务编号：1065530,knowledge:商丘市,关联,订单-知识
任务编号：1065519,knowledge:网站横幅flash,关联,订单-知识
任务编号：1065519,knowledge:文字渐渐出现,关联,订单-知识
任务编号：1065519,knowledge:翻动,关联,订单-知识
任务编号：1065519,knowledge:图片切换,关联,订单-知识
任务编号：1065519,knowledge:素材,关联,订单-知识
任务编号：1065250,knowledge:小程序,关联,订单-知识
任务编号：1065250,knowledge:分销商城,关联,订单-知识
任务编号：1065250,knowledge:多端使用,关联,订单-知识
任务编号：1065250,knowledge:PC管理后台,关联,订单-知识
